SUBID,PIC,CONDITION,B_BT1 dist,B_R dist,BT1_R dist,B_BT2 dist,BT1_BT2 dist,BT2_R dist,ErrorD1-3,ErrorD2-3,ErrorD1-2,T1bias-accuracy,T2bias-accuracy,B_pract,280pix,Day1mem_RR,Day2mem_RR,Day3mem_RR,ConSuccess_RR,Day-3R,RC Day1mem,Day-2T1,Day-3T1,NR Day1mem,t1biasdiff_RR,t2biasdiff_RR,r order,t2worset3,ridworset3
404,178,2,172.7918,0,0,186.6574,69.42622,0,13.86566,0,0,-117.2312,0,6,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0
404,108,2,189.8052,0,0,338.1435,514.4016,0,148.3383,0,0,176.2581,0,2,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0
404,146,2,213.7709,0,0,340.3719,133.7946,0,126.601,0,0,-206.5772,0,3,1,0,0,0,0,0,0,0,0,0,0,0,82,0,0
404,102,2,217.8669,0,0,470.7144,483.5969,0,252.8474,0,0,12.88259,0,2,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0
404,56,2,242.685,0,0,83.72574,158.978,0,-158.9592,0,0,75.25224,0,5,1,0,0,0,0,0,0,0,0,0,0,0,136,0,0
404,20,2,261.7652,0,0,289.0623,38.20995,0,27.29712,0,0,-250.8523,0,2,1,0,0,0,0,0,0,0,0,0,0,0,66,0,0
404,83,2,268.7006,0,0,216.5849,100.2447,0,-52.11572,0,0,-116.3402,0,5,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0
404,40,2,309.0955,0,0,565.3539,257.07,0,256.2584,0,0,-308.2838,0,2,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0
404,124,2,312.618,0,0,98.61541,236.7805,0,-214.0026,0,0,138.1651,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
404,39,2,346.4578,0,0,610.3712,315.3918,0,263.9134,0,0,-294.9794,0,2,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0
404,130,2,352.0597,0,0,386.8462,496.6206,0,34.78657,0,0,109.7744,0,3,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0
404,18,2,444.0833,0,0,364.9671,412.4039,0,-79.1162,0,0,47.43681,0,2,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0
404,150,2,606.3992,0,0,565.2893,222.7285,0,-41.1099,0,0,-342.5608,0,14,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0
404,10,3,18.43909,0,0,650.21,649.3728,0,631.7709,0,0,-0.8371918,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,147,3,38.60052,0,0,464.9925,459.0251,0,426.392,0,0,-5.967419,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,176,3,44.41846,0,0,370.1378,407.0442,0,325.7193,0,0,36.90641,0,6,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,118,3,50.48762,0,0,116.1077,67.60178,0,65.62009,0,0,-48.50593,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,77,3,57.55867,0,0,78.26238,29.96665,0,20.70371,0,0,-48.29573,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,90,3,67.08204,0,0,91.58603,152.7351,0,24.50399,0,0,61.14904,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,58,3,74.33034,0,0,82,8.062258,0,7.669656,0,0,-73.93774,0,6,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,63,3,79.64923,0,0,238.8828,165.3269,0,159.2336,0,0,-73.55587,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,116,3,92.0489,0,0,377.5977,402.6127,0,285.5488,0,0,25.01505,0,7,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,43,3,94.37161,0,0,514.0156,511.4782,0,419.644,0,0,-2.537314,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,14,3,101.9657,0,0,246.0894,335.2924,0,144.1237,0,0,89.203,0,4,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,100,3,106.0424,0,0,73.00685,84.29116,0,-33.0356,0,0,11.28431,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,70,3,114.0175,0,0,263.911,198.4061,0,149.8934,0,0,-65.50482,0,7,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,133,3,124.0202,0,0,619.9048,644.3019,0,495.8847,0,0,24.39712,0,5,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,23,3,133.5403,0,0,138.2932,124.6515,0,4.752911,0,0,-13.64165,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
404,113,3,141.1984,0,0,390.2871,323.1671,0,249.0886,0,0,-67.11993,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,61,3,161.4001,0,0,254.4013,159.0283,0,93.00113,0,0,-95.37296,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,139,3,169.517,0,0,359.5553,190.1578,0,190.0383,0,0,-169.3975,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,42,3,184.5454,0,0,243.3783,95.60335,0,58.83292,0,0,-147.775,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,75,3,205.0805,0,0,61.40033,228.0351,0,-143.6801,0,0,166.6348,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,49,3,224.9556,0,0,379.095,161.0776,0,154.1394,0,0,-218.0174,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,69,3,232.8197,0,0,169.0473,130.1384,0,-63.77234,0,0,-38.90894,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,107,3,265.573,0,0,254.8804,419.3578,0,-10.6926,0,0,164.4775,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,11,3,279.866,0,0,102.3914,324.7845,0,-177.4746,0,0,222.3931,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,17,3,286.932,0,0,148.2228,428.6957,0,-138.7092,0,0,280.4729,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,8,3,318.308,0,0,302.5029,70.11419,0,-15.80513,0,0,-232.3887,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,66,3,340.3586,0,0,344.5359,334.9104,0,4.177285,0,0,-9.625484,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,79,3,367.6425,0,0,121.5113,400.889,0,-246.1312,0,0,279.3777,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,173,3,510.3136,0,0,378.1137,314.9635,0,-132.1999,0,0,-63.15025,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,35,3,511.3316,0,0,275.0291,518.9576,0,-236.3025,0,0,243.9285,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,77,1,33,153.0523,155.7241,146.0548,148.8523,7,113.0548,-6.997494,120.0523,2.797492,-139.0548,5,1,1,2,3,0,5,0,7,8,0,0,13,125,1,0
405,105,1,34.43835,54.23099,25.07987,62.514,31.7805,8.544004,28.07565,8.283011,19.79264,-30.7335,-53.96999,6,1,1,2,3,4,5,0,7,8,0,12,0,14,0,0
405,162,1,46.8615,37.21559,11.7047,73.40981,119.2015,110.4627,26.54831,36.19422,-9.64591,45.7917,37.05285,6,1,1,2,3,4,5,0,7,8,0,0,0,76,0,1
405,117,1,54.03702,154.6351,113.7717,345.6385,303.2787,191.1282,291.6015,191.0035,100.598,-42.35979,-154.5103,6,1,1,2,0,0,5,0,7,0,0,12,13,56,0,0
405,72,1,69.37579,128.4134,60.00833,639.1635,605.8226,596.4495,569.7877,510.7501,59.03761,-33.34093,-42.71402,6,1,1,2,0,0,0,0,7,0,0,12,0,39,0,0
405,142,1,70.5762,351.6817,388.3877,219.1734,256.9436,517.5915,148.5972,-132.5082,281.1055,37.77013,298.4181,2,1,1,0,3,0,0,0,0,0,0,0,0,42,1,1
405,159,1,85.58621,356.299,323.858,472.8478,453.1004,138.1304,387.2615,116.5487,270.7128,-19.74733,-334.7174,4,1,1,0,0,0,5,0,0,0,0,0,13,124,0,0
405,44,1,86.58522,397.5186,407.1486,93.94147,8.246211,405.0111,7.356253,-303.5771,310.9333,-85.69526,311.0696,3,1,1,0,3,4,0,0,0,8,0,12,0,120,1,1
405,32,1,99.24717,116.5161,53.46027,512.2851,413.2336,416.0433,413.0379,395.769,17.26893,-99.05149,-96.24181,4,1,1,2,0,0,0,0,7,0,0,12,13,128,0,0
405,15,1,118.6802,417.326,315.9304,544.1801,593.9739,640.9376,425.4999,126.8541,298.6458,49.79379,96.75748,4,1,1,0,0,0,0,0,0,0,0,0,0,82,0,1
405,154,1,128.5652,543.6589,421.3526,181.7278,108.0185,378.1878,53.16266,-361.9311,415.0937,-73.7093,196.46,5,1,1,0,3,0,0,0,0,8,0,12,0,35,1,1
405,179,1,141.2091,150.8807,288.0434,281.1565,405.1234,142.0141,139.9475,130.2758,9.671683,123.9669,-139.1425,2,1,1,2,0,0,5,0,0,0,0,0,13,123,0,0
405,176,1,158.2561,169.0118,13.0384,162.4838,51.61395,46.23851,4.227724,-6.527989,10.75571,-110.8699,-116.2453,5,1,1,2,3,4,5,0,7,8,0,12,13,134,1,0
405,110,1,168.8342,438.2066,282.1135,297.8741,292.5509,356.452,129.0399,-140.3324,269.3723,-5.323284,58.57783,3,1,1,0,0,0,0,0,0,0,0,0,0,32,1,1
405,78,1,191.3243,366.0301,258.0019,182.5623,9.899495,265.1207,-8.762014,-183.4677,174.7057,-172.6628,82.55841,7,1,1,0,3,4,0,0,7,8,0,12,0,142,1,1
405,150,1,198.517,514.8223,417.6901,157.3181,86.64872,499.016,-41.19885,-357.5042,316.3053,-70.66943,341.6979,5,1,0,0,3,4,0,0,0,8,0,12,0,34,1,1
405,53,1,218.3232,396.6182,238.1029,219.8295,89.27486,323.5135,1.506324,-176.7887,178.295,-130.5546,103.684,6,1,0,0,3,4,0,0,7,8,0,12,0,88,1,1
405,114,1,223.5106,238.9477,323.5197,237.4721,317.4933,7.28011,13.96148,-1.475589,15.43707,80.0212,-230.192,2,1,0,2,3,4,5,0,0,0,0,0,13,7,1,0
405,4,1,240.6844,298.7742,449.5387,83.09633,299.0017,219.8022,-157.5881,-215.6778,58.08972,215.9053,136.7059,4,1,0,2,3,4,0,0,0,0,0,0,0,102,1,1
405,26,1,252.6599,419.3948,514.9456,108.5772,360.0278,401.0798,-144.0827,-310.8176,166.735,251.4506,292.5026,2,1,0,0,3,4,0,0,0,0,0,0,0,16,1,1
405,40,1,289.8724,287.383,472.8478,319.2695,433.3186,107.1168,29.39709,31.88646,-2.489366,114.0491,-212.1527,6,0,0,2,0,4,5,0,0,0,0,0,13,148,0,0
405,73,1,303.6791,389,367.9674,403.8081,151.4001,297.9295,100.129,14.80812,85.32089,-252.408,-105.8786,7,0,0,0,0,0,0,0,0,8,0,12,13,119,0,0
405,121,1,322.3864,501.0489,330.9335,494.8798,453.3134,196.5401,172.4934,-6.169116,178.6625,-41.56643,-298.3397,3,0,0,0,0,0,0,0,0,0,0,12,13,147,1,0
405,1,1,342.9869,347.714,94.00532,331.5479,13.41641,100.6032,-11.439,-16.16608,4.727083,-318.1315,-230.9447,2,0,0,0,0,4,5,0,7,8,0,12,13,104,1,0
405,177,1,343.4472,202.7116,140.9113,277.1895,95.88535,95.34149,-66.25776,74.47785,-140.7356,-181.3041,-181.848,6,0,0,2,0,4,5,0,7,8,0,12,13,100,0,0
405,56,1,395.2139,396.0808,274.2736,567.3667,301.0332,191.3766,172.1529,171.2859,0.8669337,-266.3335,-375.9901,2,0,0,0,0,0,5,0,0,0,0,12,13,64,0,0
405,172,1,414.367,436.9554,25.4951,440.284,29.83287,4.472136,25.91701,3.328624,22.58839,-410.4511,-435.8119,5,0,0,0,0,4,5,0,7,8,0,12,13,92,0,0
405,138,1,512.4305,517.4882,92.26592,528.2736,16.49242,98.71677,15.84312,10.78544,5.057681,-511.7812,-429.5568,3,0,0,0,0,4,5,0,7,8,0,12,13,25,0,0
405,118,1,581.8256,265.5202,594.0303,219.1803,423.3356,186.2713,-362.6453,-46.33995,-316.3053,204.1553,-32.90898,9,0,0,2,3,4,5,0,0,0,0,0,0,55,1,0
405,85,1,590.3601,156.3873,547.9891,45.22168,623.2897,199.0226,-545.1384,-111.1657,-433.9727,578.068,153.8009,2,0,0,2,3,4,0,0,0,0,0,0,0,105,1,1
405,66,1,19.10497,174.9286,183.807,165.5295,173.6232,12.64911,146.4245,-9.399103,155.8236,8.093702,-152.8803,7,1,1,2,3,0,5,0,7,8,0,0,13,149,1,0
405,24,1,37.21559,501.0489,538.0084,497.17,534.0758,7.211103,459.9544,-3.878909,463.8333,36.90585,-489.9589,2,1,1,0,0,0,5,0,0,0,0,0,13,89,1,0
405,145,1,46.38965,35.90265,11.18034,140.0893,94.64143,105.8017,93.6996,104.1866,-10.48701,-45.44783,-34.28756,5,1,1,2,3,0,5,0,7,8,0,12,0,127,0,0
405,57,1,47.42362,515.0582,481.1258,49.64877,7.211103,485.0258,2.225144,-465.4095,467.6346,-42.43766,435.377,2,1,1,0,3,4,0,0,0,8,0,12,0,8,1,1
405,160,1,62.76942,549.4434,512.6909,556.0405,519.1426,6.708204,493.271,6.597111,486.6739,-36.8979,-549.3323,9,1,1,0,0,0,5,0,0,0,0,12,13,129,0,0
405,108,1,81.7435,45.48626,105.3803,81.34494,8.544004,101.4002,-0.3985567,35.85868,-36.25724,-72.80094,20.05525,3,1,1,2,3,4,5,0,7,8,0,12,0,112,0,1
405,101,1,81.85964,243.8524,211.6247,254.9431,205.3509,56.0357,173.0835,11.09072,161.9928,-49.59221,-198.9074,2,1,1,2,0,0,5,0,7,8,0,12,13,136,0,0
405,92,1,87.32125,91.00549,4.123106,93.90421,10.63015,7.211103,6.582961,2.898712,3.684248,-83.27406,-86.6931,4,1,1,2,3,4,5,0,7,8,0,12,13,115,0,0
405,17,1,100.1249,465.2365,493.0923,113.7453,111.6468,574.9096,13.62041,-351.4912,365.1116,-2.098565,461.1642,4,1,1,0,3,4,0,0,0,8,0,0,0,18,1,1
405,2,1,122.8007,312.2003,192.0234,233.2831,112.1116,80.025,110.4824,-78.91717,189.3996,-121.1715,-153.2581,2,1,1,0,3,0,5,0,7,8,0,12,13,83,1,0
405,156,1,129.6919,303.0808,188.0479,276.6315,171.6188,238.0693,146.9396,-26.44932,173.3889,-105.0128,-38.56221,2,1,1,2,0,0,0,0,7,8,0,12,0,60,1,0
405,129,1,136.3415,367.9266,493.5393,214.0327,287.6891,451.7743,77.69122,-153.8939,231.5851,73.65636,237.7416,2,1,1,0,3,0,0,0,0,0,0,0,0,90,1,1
405,55,1,157.7466,394.5073,542.6233,159.8624,210.0857,496.0161,2.115809,-234.6448,236.7607,50.22326,336.1537,4,1,1,0,3,4,0,0,0,8,0,0,0,93,1,1
405,136,1,170.2939,384.0052,534.6887,295.332,450.1478,89.80535,125.0382,-88.67319,213.7113,154.8157,-205.5267,3,1,1,0,0,0,5,0,0,0,0,0,13,126,1,0
405,152,1,192.5097,193.8917,1.414214,478.716,514.0204,514.8058,286.2063,284.8243,1.381982,35.30444,36.0898,9,1,1,2,0,0,0,0,7,0,0,0,0,12,0,1
405,75,1,199.92,370.5685,389.5035,270.8967,254.4347,135.7645,70.97668,-99.67182,170.6485,-16.46199,-135.1322,8,1,0,0,0,0,5,0,0,0,0,0,13,21,1,0
405,148,1,215.1767,305.552,313.5363,207.2728,9,314.5537,-7.903904,-98.27919,90.37529,-198.2728,107.2809,3,1,0,2,3,4,0,0,0,8,0,12,0,114,1,1
405,68,1,236.3578,47.26521,265.6633,304.3813,519.027,307.1319,68.02356,257.1161,-189.0926,214.6456,2.750554,3,1,0,2,0,0,0,0,0,0,0,0,0,51,0,1
405,94,1,252.127,411.4766,412.3603,205.8835,192.0937,546.0229,-46.24349,-205.5931,159.3497,-13.78974,340.1394,3,1,0,0,3,4,0,0,0,8,0,0,0,53,1,1
405,47,1,262.0534,284.5488,447.9732,220.1454,426.2769,88.76936,-41.90802,-64.40336,22.49534,206.1315,-131.376,9,1,0,2,3,4,5,0,0,0,0,0,13,37,1,0
405,76,1,294.6405,429.9686,251.2409,427.7394,167.72,134.7145,133.0989,-2.229197,135.3281,-260.0194,-293.0249,4,0,0,0,0,0,5,0,7,8,0,12,13,31,1,0
405,9,1,305.8709,576.2812,543.1179,448.7159,423.7275,130.4837,142.8451,-127.5652,270.4103,-24.98844,-318.2322,6,0,0,0,0,0,5,0,0,0,0,12,13,59,1,0
405,31,1,312.6995,170.9883,412.5845,191.802,498.009,146.5094,-120.8976,20.81368,-141.7112,306.2071,-45.2926,2,0,0,2,3,4,5,0,0,0,0,0,0,111,0,0
405,25,1,334.2005,189.2142,224.0179,194.1391,234.0085,12.64911,-140.0614,4.924961,-144.9864,39.86942,-181.49,2,0,0,2,3,4,5,0,7,0,0,0,13,72,0,0
405,84,1,356.2654,385.5191,360.569,507.0079,484.6628,134.9518,150.7425,121.4888,29.25378,-22.34512,-372.056,3,0,0,0,0,0,5,0,0,0,0,0,13,107,0,0
405,29,1,386.8398,476.8731,292.077,772.4519,386.3586,471.4764,385.6122,295.5788,90.03339,-386.0933,-300.9755,2,0,0,0,0,0,0,0,0,0,0,12,13,70,0,0
405,95,1,411.4073,70.49113,373.9051,585.0308,570.4463,624.1234,173.6234,514.5396,-340.9162,-14.58445,39.09262,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1
405,111,1,512.001,455.7247,199.7448,509.5577,59.68249,146.0137,-2.443325,53.83295,-56.27628,-449.8752,-363.544,2,0,0,0,0,4,5,0,7,8,0,12,13,6,0,0
405,167,1,571.9248,569.1977,2.828427,227.0352,684.5794,681.7544,-344.8896,-342.1624,-2.727139,457.5442,454.7191,8,0,0,0,3,4,0,0,7,0,0,0,0,84,1,1
405,79,1,596.4193,603.2056,10.04988,687.3463,95.96353,87.20092,90.92703,84.14074,6.786288,-591.3828,-600.1454,6,0,0,0,0,0,5,0,7,8,0,12,13,145,0,0
405,62,1,18.78829,118.8486,111.8034,161.524,144.4611,195.5019,142.7357,42.67535,100.0603,-17.06292,33.97793,3,1,1,2,3,0,0,0,7,8,0,0,0,38,0,1
405,30,1,41.10961,262.7737,295.6011,325.5042,363.897,108.5587,284.3946,62.73056,221.6641,38.39274,-216.9455,7,1,1,2,0,0,5,0,0,0,0,0,13,78,0,0
405,82,1,43.46263,81.60882,83.38465,51.47815,9.433981,91.04944,8.015523,-30.13067,38.1462,-42.04417,39.57129,3,1,1,2,3,4,5,0,7,8,0,12,0,86,1,1
405,70,1,55.00909,309.5949,259.2007,389.1285,398.9599,429.1969,334.1194,79.53362,254.5858,9.831384,40.06841,2,1,1,0,0,0,0,0,0,0,0,0,0,44,0,1
405,178,1,63.34824,92.69844,119.6328,115.434,138.6218,22.80351,52.08572,22.73553,29.35019,23.18782,-92.63046,2,1,1,2,3,0,5,0,7,8,0,0,13,27,0,0
405,65,1,73.92564,158.4172,146.4138,164.9394,150.0533,8.062258,91.01374,6.522212,84.49153,-14.88606,-156.8771,6,1,1,2,3,0,5,0,7,8,0,0,13,46,0,0
405,34,1,81.3941,607.5294,685.607,717.4692,797.1932,125.1958,636.0751,109.9397,526.1353,79.72404,-592.2733,5,1,1,0,0,0,5,0,0,0,0,0,13,45,0,0
405,174,1,86.37708,542.5366,456.606,530.0962,450.4276,145.2446,443.7191,-12.44042,456.1596,-79.66864,-384.8516,7,1,1,0,0,0,5,0,0,0,0,12,13,133,1,0
405,61,1,106.0424,19.31321,95.63472,66.64833,43.04649,53.60037,-39.39411,47.33512,-86.72924,-23.60184,-13.04796,9,1,1,2,3,4,5,0,7,8,0,12,0,143,0,0
405,131,1,124.8519,132.1363,12,137.9021,27.65863,16.15549,13.05023,5.765846,7.284381,-110.2435,-121.7466,7,1,1,2,3,4,5,0,7,8,0,12,13,1,0,0
405,27,1,133.8096,371.0337,410.1914,337.0831,313.7037,179.6135,203.2735,-33.95062,237.2241,-23.37939,-157.4696,4,1,1,0,0,0,5,0,0,0,0,0,13,96,1,0
405,144,1,142.5623,189.6945,320.4809,111.9464,202.0891,246.0325,-30.61585,-77.74808,47.13222,90.14267,134.0861,2,1,1,2,3,4,0,0,0,8,0,0,0,19,1,1
405,48,1,149.683,166.7093,32.69557,351.6774,227.2664,197.0102,201.9944,184.9681,17.02633,-124.411,-154.6673,8,1,1,2,0,0,0,0,7,8,0,12,13,20,0,0
405,71,1,164.3472,107.7868,67.23095,156.8949,68.54196,53.00943,-7.452324,49.10804,-56.56037,-88.35291,-103.8854,3,1,1,2,3,4,5,0,7,8,0,12,13,75,0,0
405,165,1,192.6266,334.3965,158.0127,127.8632,65.19202,211.8348,-64.76337,-206.5333,141.7699,-62.67118,83.97163,3,1,1,0,3,4,0,0,7,8,0,12,0,47,1,1
405,83,1,203.3765,316.3368,143.934,416.3904,214.021,142.9475,213.0139,100.0536,112.9603,-202.3694,-273.4429,9,1,0,0,0,0,5,0,7,8,0,12,13,113,0,0
405,18,1,214.758,553.7698,341.3532,197.9141,146.3865,406.8722,-16.84388,-355.8557,339.0118,-51.52765,208.9581,7,1,0,0,3,4,0,0,0,8,0,12,0,79,1,1
405,171,1,236.0339,543.6883,610.3024,391.3119,537.2495,226.1017,155.278,-152.3764,307.6544,145.9376,-165.2101,3,1,0,0,0,0,0,0,0,0,0,0,13,130,1,0
405,41,1,241.9938,246.8947,52.34501,509.0707,577.382,531.543,267.0769,262.176,4.900913,68.3113,22.47231,2,1,0,2,0,0,0,0,7,0,0,0,0,66,0,1
405,126,1,255.9473,317.1514,61.20457,435.4699,293.8248,284.4169,179.5226,118.3185,61.20412,-141.6451,-151.0529,6,1,0,0,0,0,0,0,7,0,0,12,13,43,0,0
405,168,1,284.0599,451.9912,182.2361,509.949,369.6404,285.6711,225.8892,57.95787,167.9313,-140.3087,-224.2779,2,0,0,0,0,0,0,0,7,0,0,12,13,122,0,0
405,5,1,298.8812,314.4296,204.4798,305.0066,7.81025,210.8578,6.12531,-9.423085,15.5484,-297.1963,-94.14879,2,0,0,0,0,4,0,0,7,8,0,12,13,30,1,0
405,133,1,323.8179,210.0524,344.7028,230.8679,503.3587,195.4329,-92.94992,20.81555,-113.7655,272.4908,-35.43507,2,0,0,2,3,4,0,0,0,0,0,0,0,118,0,0
405,173,1,336.8679,286.681,97.62172,195.7779,146.4138,95.08417,-141.09,-90.90307,-50.18692,-49.36414,-100.6938,3,0,0,2,3,4,5,0,7,8,0,12,13,49,1,0
405,112,1,362.2278,259.4802,593.1248,249.1907,580.6212,13.0384,-113.0371,-10.28956,-102.7476,331.4305,-236.1523,2,0,0,2,3,4,5,0,0,0,0,0,13,11,1,0
405,102,1,407.1584,236.5164,637.4527,152.0296,261.9637,388.434,-255.1288,-84.48678,-170.6421,109.9341,236.4044,2,0,0,2,3,4,0,0,0,0,0,0,0,108,1,1
405,45,1,409.7084,27.45906,385.0831,627.0128,226.8083,604.1002,217.3043,599.5537,-382.2494,-400.2045,-22.9126,6,0,0,2,0,0,0,0,0,8,0,12,0,144,0,0
405,119,1,469.834,432.339,204.1201,437.1373,110.1136,94.02127,-32.69674,4.798291,-37.49503,-327.0237,-343.116,2,0,0,0,0,4,5,0,7,8,0,12,13,67,0,0
405,20,1,562.8019,452.2057,110.6526,456.0899,108.2959,20.09975,-106.712,3.884198,-110.5962,-347.794,-435.9902,4,0,0,0,0,4,5,0,7,8,0,12,13,5,0,0
405,86,1,700.2414,665.4758,38.62642,486.7854,535.4942,499.0812,-213.456,-178.6904,-34.76562,48.70879,12.29578,2,0,0,0,0,4,0,0,7,0,0,0,0,110,1,1
405,109,1,18.38478,93.19335,86.70063,6.324555,24.69818,95.7549,-12.06022,-86.86879,74.80857,18.37362,89.43034,3,1,1,2,3,4,5,0,7,8,0,0,0,50,1,1
405,169,1,39.44617,130.545,130.7287,129.6919,128.4056,5.09902,90.24578,-0.8530687,91.09885,-1.286335,-124.5929,5,1,1,2,3,0,5,0,7,8,0,0,13,137,1,0
405,100,1,45.27693,59.48109,84.21401,87.69265,132.9662,90.35486,42.41572,28.21156,14.20416,45.27352,2.662211,2,1,1,2,3,0,5,0,7,8,0,0,0,141,0,1
405,51,1,54,266.047,320.0391,483.4563,515.8779,404.0606,429.4563,217.4093,212.047,32.42159,-79.39567,2,1,1,2,0,0,0,0,0,0,0,0,13,146,0,0
405,122,1,68.09552,143.0979,198,76.94154,9.219544,207.0097,8.846015,-66.15633,75.00235,-67.72199,130.0681,6,1,1,2,3,4,0,0,7,8,0,12,0,94,1,1
405,21,1,71.34424,160.0312,214.7091,164.4506,220.4768,7.615773,93.10636,4.419354,88.68701,56.02616,-156.8348,2,1,1,2,3,0,5,0,7,8,0,0,13,132,0,0
405,36,1,81.02469,69.857,116.4689,525.3808,538.0149,593.0135,444.3561,455.5238,-11.16769,12.63406,67.63268,3,1,1,2,0,0,0,0,7,0,0,0,0,103,0,1
405,91,1,87.57283,94.41398,55.14526,97.7548,60.07495,5.09902,10.18197,3.340813,6.841155,-37.67984,-92.65578,5,1,1,2,3,4,5,0,7,8,0,12,13,98,0,0
405,113,1,94.64143,148.1114,98.50888,129.9885,39.29377,118.1863,35.34703,-18.12298,53.47002,-90.6947,-11.80217,5,1,1,2,3,4,5,0,7,8,0,12,0,48,1,0
405,90,1,118.6802,182.2004,300.5628,178.8994,288.4441,107.042,60.21917,-3.301026,63.5202,109.5447,-71.85737,7,1,1,2,3,0,5,0,0,0,0,0,0,71,1,0
405,54,1,135.3588,584.6708,561.4499,249.6097,222.2454,343.0233,114.2509,-335.0612,449.3121,-27.36434,93.41363,7,1,1,0,0,0,0,0,0,8,0,12,0,101,1,1
405,49,1,140.8013,453.6177,362.0829,471.2961,378.6357,17.80449,330.4948,17.6784,312.8164,-92.66038,-453.4916,2,1,1,0,0,0,5,0,0,0,0,12,13,135,0,0
405,97,1,160.0656,87.82369,109.1238,128.7245,46.52956,105.019,-31.3411,40.90083,-72.24192,-82.19495,-23.70547,4,1,1,2,3,4,5,0,7,8,0,12,0,40,0,0
405,33,1,174.1838,176.706,28.01785,36.89173,195.3586,193.0648,-137.2921,-139.8142,2.52216,158.4669,156.173,5,1,1,2,3,4,0,0,7,8,0,0,0,116,1,1
405,64,1,181.0249,516.643,626.3434,200,372.1317,538.0335,18.97514,-316.643,335.6182,172.1317,338.0335,3,1,1,0,3,4,0,0,0,0,0,0,0,95,1,1
405,151,1,205.548,344.942,547.9097,264.2518,240.0187,497.0091,58.70373,-80.69025,139.394,-24.23302,232.7573,5,1,0,0,0,0,0,0,0,0,0,12,0,138,1,1
405,130,1,207.1183,52.08647,259.193,160.0781,367.1961,108.0185,-47.04022,107.9916,-155.0319,207.118,-52.05959,8,1,0,2,3,4,5,0,0,0,0,0,0,24,0,0
405,116,1,236.6854,222.3196,14.76482,369.4239,217.4626,219.463,132.7384,147.1043,-14.36586,-151.9612,-149.9609,7,1,0,2,0,0,0,0,7,8,0,12,13,68,0,0
405,134,1,242.4252,363.6001,123.065,394.0279,256.1952,228.9738,151.6027,30.42786,121.1748,-137.8327,-165.0541,6,1,0,0,0,0,0,0,7,0,0,12,13,57,0,0
405,42,1,264.8358,349.2062,566.0009,359.4468,468.2094,230.4192,94.611,10.24055,84.37044,108.7626,-129.0276,2,1,0,0,0,0,0,0,0,0,0,0,13,22,0,0
405,115,1,287.2368,565.0009,327.9893,139.1402,188.2153,507.0483,-148.0966,-425.8607,277.764,49.07509,367.9081,5,0,0,0,3,4,0,0,0,8,0,0,0,10,1,1
