sub,cond,answer,recogcxt,recallcxt,subgroup,lesion,picid,block,response,RT,original_update,original_lure,update_lure,updatedistraw,finalcall_O,finalcall(raw)_U,finalcall_lure,finalcallCXT,finalcallRT,recogcxtcond,luredistfix,updaterecogMed,distfix,<180
808,active,Loc1,Cxt1,Cxt1,young,control,86,1,1,5.33E+03,1.47E+02,1.48E+02,1.47E+02,3.89E+01,2.71E+02,3.10E+02,2.45E+02,10,3.57E+03,10,90,99,0,1
808,active,Loc2,Cxt2,Cxt1,young,control,73,1,2,1.70E+03,1.23E+02,1.22E+02,1.22E+02,4.88E+01,3.47E+02,3.89E+02,3.58E+02,10,3.32E+03,9,90,99,0,1
808,active,Loc1,Cxt2,Cxt0,young,control,46,1,1,2.00E+03,1.20E+02,1.20E+02,1.20E+02,8.81E+01,5.61E+02,6.47E+02,4.83E+02,6,7.00E+03,9,90,99,0,1
808,active,LocN,Cxt1,Cxt1,young,control,58,3,3,4.37E+03,1.31E+02,1.32E+02,1.32E+02,4.93E+01,1.35E+02,1.14E+02,1.36E+01,4,5.77E+03,10,90,99,0,1
808,active,Loc2,Cxt1,Cxt1,young,control,37,3,2,1.10E+03,1.15E+02,1.15E+02,1.15E+02,3.81E+01,1.03E+02,1.41E+02,1.34E+02,4,1.72E+03,10,90,99,0,1
808,active,Loc1,Cxt1,Cxt1,young,control,11,3,1,9.00E+02,1.15E+02,1.15E+02,1.15E+02,7.16E+01,3.61E+00,7.12E+01,1.19E+02,4,1.43E+03,10,90,99,0,1
808,active,LocN,Cxt2,Cxt0,young,control,88,3,3,9.00E+02,1.17E+02,117,1.17E+02,2.92E+01,1.07E+02,8.03E+01,1.05E+02,9,3.88E+03,9,90,99,0,1
808,active,Loc2,Cxt2,Cxt1,young,control,77,3,2,1.73E+03,9.53E+01,9.54E+01,9.44E+01,5.17E+01,4.89E+01,9.94E+01,4.69E+01,4,2.20E+03,9,90,99,0,1
808,active,Loc1,Cxt1,Cxt1,young,control,72,3,1,4.50E+02,1.21E+02,1.20E+02,1.21E+02,5.69E+01,1.02E+02,5.29E+01,1.35E+02,4,1.85E+03,10,90,99,0,1
808,active,LocN,Cxt2,Cxt0,young,control,33,3,3,1.05E+03,1.47E+02,1.47E+02,1.48E+02,75,5.39E+01,2.15E+01,1.50E+02,9,2.80E+03,9,90,99,0,1
808,active,Loc2,Cxt2,Cxt0,young,control,31,3,2,4.83E+02,1.19E+02,1.19E+02,1.20E+02,5.25E+01,1.30E+02,7.90E+01,1.27E+02,9,2.62E+03,9,90,99,0,1
809,active,Loc2,Cxt1,Cxt1,young,control,33,1,2,1.70E+03,1.08E+02,1.07E+02,1.07E+02,1.08E+02,5.02E+01,5.74E+01,9.49E+01,7,1.38E+03,10,90,1,1,1
809,active,Loc2,Cxt1,Cxt1,young,control,94,1,2,2.58E+03,3.29E+02,3.29E+02,3.30E+02,3.29E+02,1.10E+02,4.21E+02,3.32E+02,7,5.48E+03,10,90,0,1,0
809,active,Loc1,Cxt2,Cxt1,young,control,74,1,1,1.97E+03,4.31E+02,4.32E+02,4.32E+02,4.31E+02,4.46E+02,2.09E+02,6.08E+02,7,1.83E+03,9,90,0,1,0
809,active,Loc2,Cxt1,Cxt0,young,control,65,1,2,7.33E+02,1.13E+02,1.13E+02,1.14E+02,1.13E+02,1.26E+02,1.53E+01,1.14E+02,10,1.25E+03,10,90,1,1,1
809,active,LocN,Cxt2,Cxt1,young,control,24,1,3,1.12E+03,3.71E+02,3.72E+02,3.72E+02,3.71E+02,1.73E+02,4.20E+02,2.47E+02,7,5.60E+03,9,90,0,1,0
809,active,Loc1,Cxt1,Cxt1,young,control,26,1,1,2.72E+03,3.70E+02,3.69E+02,3.70E+02,3.70E+02,3.68E+02,2.90E+02,5.90E+02,7,1.52E+03,10,90,0,1,0
809,active,Loc1,Cxt1,Cxt0,young,control,40,1,1,9.33E+02,2.85E+02,2.85E+02,2.86E+02,2.85E+02,4.26E+02,1.41E+02,3.81E+02,10,6.93E+03,10,90,0,1,0
809,active,LocN,Cxt1,Cxt1,young,control,19,1,3,7.83E+02,1.82E+02,1.82E+02,1.81E+02,1.82E+02,2.11E+02,3.08E+02,1.49E+02,7,2.47E+03,10,90,1,1,0
809,active,Loc2,Cxt1,Cxt1,young,control,11,1,2,1.15E+03,1.46E+02,1.46E+02,1.46E+02,1.46E+02,3.62E+01,1.44E+02,1.13E+02,7,1.90E+03,10,90,1,1,1
809,active,LocN,Cxt2,Cxt0,young,control,20,1,3,1.02E+03,1.53E+02,1.54E+02,1.53E+02,1.53E+02,2.45E+02,2.05E+02,9.21E+01,10,3.75E+03,9,90,1,1,1
809,active,Loc2,Cxt1,Cxt0,young,control,5,1,2,1.23E+03,4.21E+02,4.20E+02,4.20E+02,4.21E+02,5.93E+02,1.77E+02,4.94E+02,10,2.87E+03,10,90,0,1,0
809,active,LocN,Cxt2,Cxt1,young,control,41,1,3,1.17E+03,2.18E+02,2.18E+02,2.18E+02,2.18E+02,2.39E+02,3.98E+01,2.00E+02,7,2.13E+03,9,90,1,1,0
809,active,Loc1,Cxt2,Cxt0,young,control,82,1,1,8.83E+02,1.81E+02,1.81E+02,1.81E+02,1.81E+02,3.34E+01,1.69E+02,2.02E+02,10,1.62E+03,9,90,1,1,0
809,active,Loc1,Cxt2,Cxt1,young,control,22,1,1,1.38E+03,1.22E+02,1.22E+02,1.22E+02,1.22E+02,6.36E+01,7.11E+01,1.34E+02,7,1.35E+03,9,90,1,1,1
809,active,LocN,Cxt2,Cxt1,young,control,29,1,3,9.00E+02,3.58E+02,3.59E+02,3.59E+02,3.58E+02,3.04E+02,3.22E+02,5.63E+01,7,8.45E+03,9,90,0,1,0
809,active,Loc2,Cxt2,Cxt1,young,control,48,2,2,1.05E+03,1.15E+02,1.15E+02,1.16E+02,1.15E+02,1.13E+02,2.33E+01,1.34E+02,8,1.40E+03,9,90,1,1,1
809,active,Loc1,Cxt1,Cxt0,young,control,38,2,1,9.00E+02,2.51E+02,2.51E+02,2.51E+02,2.51E+02,3.67E+02,1.35E+02,3.79E+02,5,5.42E+03,10,90,0,1,0
809,active,Loc1,Cxt2,Cxt0,young,control,56,2,1,6.83E+02,1.03E+02,1.04E+02,1.04E+02,1.03E+02,6.89E+01,6.96E+01,1.36E+02,5,1.38E+03,9,90,1,1,1
809,active,Loc1,Cxt1,Cxt1,young,control,77,2,1,7.67E+02,9.01E+01,9.08E+01,9.04E+01,9.01E+01,9.49E+01,1.61E+01,1.06E+02,8,2.53E+03,10,90,1,1,1
809,active,Loc1,Cxt2,Cxt1,young,control,69,2,1,7.33E+02,9.79E+01,9.78E+01,9.84E+01,9.79E+01,8.06E+01,7.52E+01,25,8,2.08E+03,9,90,1,1,1
809,active,Loc2,Cxt2,Cxt0,young,control,1,2,2,7.17E+02,2.40E+02,2.41E+02,2.41E+02,2.40E+02,1.42E+02,1.11E+02,2.48E+02,5,2.00E+03,9,90,0,1,0
809,active,Loc1,Cxt2,Cxt0,young,control,13,2,1,6.17E+02,4.96E+02,4.96E+02,4.96E+02,4.96E+02,9.10E+01,4.27E+02,4.14E+02,5,2.57E+03,9,90,0,1,0
809,active,Loc1,Cxt2,Cxt0,young,control,60,2,1,1.33E+03,4.48E+02,4.48E+02,4.49E+02,4.48E+02,2.90E+02,1.70E+02,4.43E+02,5,6.65E+03,9,90,0,1,0
809,active,LocN,Cxt2,Cxt1,young,control,2,2,3,7.50E+02,2.54E+02,2.54E+02,2.54E+02,2.54E+02,2.46E+02,1.67E+02,9.21E+01,8,1.77E+03,9,90,0,1,0
809,active,LocN,Cxt1,Cxt0,young,control,90,2,3,8.83E+02,7.54E+02,7.54E+02,5.89E+02,7.54E+02,8.48E+02,4.64E+02,2.04E+02,5,6.62E+03,10,90,0,1,0
809,active,Loc2,Cxt1,Cxt1,young,control,80,2,2,1.27E+03,3.52E+02,3.52E+02,3.52E+02,3.52E+02,2.81E+02,7.11E+01,3.18E+02,8,1.37E+03,10,90,0,1,0
809,active,Loc2,Cxt1,Cxt1,young,control,16,2,2,8.83E+02,9.46E+01,9.48E+01,9.51E+01,9.46E+01,7.54E+01,2.00E+01,92,8,2.42E+03,10,90,1,1,1
809,active,Loc1,Cxt1,Cxt1,young,control,37,2,1,3.43E+03,3.29E+02,3.29E+02,3.29E+02,3.29E+02,2.52E+02,1.00E+02,2.43E+02,8,2.97E+03,10,90,0,1,0
809,active,Loc2,Cxt1,Cxt0,young,control,89,2,2,7.17E+02,2.16E+02,2.15E+02,2.15E+02,2.16E+02,3.01E+02,2.61E+02,8.61E+01,5,2.47E+03,10,90,1,1,0
809,active,Loc1,Cxt1,Cxt0,young,control,47,2,1,5.67E+02,1.12E+02,1.11E+02,1.11E+02,1.12E+02,98,1.09E+02,1.39E+01,5,2.18E+03,10,90,1,1,1
809,passive,Loc2,Cxt1,notest,young,control,58,3,2,1.03E+03,3.29E+02,3.28E+02,3.28E+02,3.29E+02,0,0,0,0,0,10,90,0,1,0
809,passive,Loc1,Cxt2,notest,young,control,4,3,1,8.17E+02,3.51E+02,3.51E+02,3.52E+02,3.51E+02,0,0,0,0,0,9,90,0,1,0
809,passive,Loc1,Cxt1,notest,young,control,6,3,1,1.70E+03,7.52E+02,7.51E+02,7.52E+02,7.52E+02,0,0,0,0,0,10,90,0,1,0
809,passive,Loc2,Cxt2,notest,young,control,64,3,2,1.42E+03,9.15E+01,9.17E+01,9.19E+01,8.94E+01,0,0,0,0,0,9,90,1,1,1
809,passive,Loc2,Cxt1,notest,young,control,7,3,2,2.02E+03,9.01E+01,9.04E+01,8.99E+01,9.01E+01,0,0,0,0,0,10,90,1,1,1
809,passive,LocN,Cxt2,notest,young,control,18,3,3,2.22E+03,2.52E+02,2.52E+02,2.52E+02,2.52E+02,0,0,0,0,0,9,90,0,1,0
809,passive,Loc1,Cxt1,notest,young,control,95,3,1,1.07E+03,9.80E+01,9.88E+01,9.83E+01,9.80E+01,0,0,0,0,0,10,90,1,1,1
809,passive,LocN,Cxt1,notest,young,control,42,3,3,8.50E+02,1.14E+02,1.15E+02,1.15E+02,1.14E+02,0,0,0,0,0,10,90,1,1,1
809,passive,Loc1,Cxt2,notest,young,control,54,3,1,9.00E+02,1.32E+02,1.32E+02,1.33E+02,8.92E+01,0,0,0,0,0,9,90,0,1,1
809,passive,Loc1,Cxt1,notest,young,control,83,3,1,9.50E+02,2.40E+02,2.40E+02,2.40E+02,2.40E+02,0,0,0,0,0,10,90,0,1,0
809,passive,Loc1,Cxt1,notest,young,control,88,3,1,7.00E+02,9.07E+01,9.14E+01,9.08E+01,9.07E+01,0,0,0,0,0,10,90,1,1,1
809,passive,Loc1,Cxt2,notest,young,control,27,3,1,9.67E+02,2.49E+02,2.49E+02,2.49E+02,2.49E+02,0,0,0,0,0,9,90,0,1,0
809,passive,LocN,Cxt2,notest,young,control,34,3,3,1.53E+03,9.04E+01,9.01E+01,8.99E+01,9.04E+01,0,0,0,0,0,9,90,1,1,1
809,passive,Loc1,Cxt2,notest,young,control,85,3,1,7.83E+02,1.09E+02,1.09E+02,1.08E+02,8.99E+01,0,0,0,0,0,9,90,1,1,1
809,passive,Loc1,Cxt2,notest,young,control,84,3,1,7.50E+02,1.03E+02,1.04E+02,1.03E+02,1.03E+02,0,0,0,0,0,9,90,1,1,1
809,passive,Loc1,Cxt1,notest,young,control,87,3,1,2.45E+03,1.35E+02,1.35E+02,1.36E+02,8.91E+01,0,0,0,0,0,10,90,0,1,1
809,passive,LocN,Cxt1,notest,young,control,25,3,3,7.17E+02,1.10E+02,1.10E+02,1.10E+02,1.10E+02,0,0,0,0,0,10,90,1,1,1
809,passive,Loc1,Cxt1,notest,young,control,61,3,1,9.83E+02,9.00E+01,9.00E+01,90,9.00E+01,0,0,0,0,0,10,90,1,1,1
809,passive,LocN,Cxt2,notest,young,control,10,3,3,8.17E+02,9.40E+01,9.42E+01,9.45E+01,9.40E+01,0,0,0,0,0,9,90,1,1,1
809,passive,Loc1,Cxt2,notest,young,control,31,3,1,9.00E+02,2.16E+02,2.17E+02,2.16E+02,2.16E+02,0,0,0,0,0,9,90,0,1,0
809,passive,Loc1,Cxt1,notest,young,control,8,3,1,6.17E+02,1.03E+02,1.04E+02,1.03E+02,9.00E+01,0,0,0,0,0,10,90,1,1,1
809,passive,Loc2,Cxt2,notest,young,control,66,3,2,2.12E+03,9.02E+01,8.94E+01,8.93E+01,9.02E+01,0,0,0,0,0,9,90,1,1,1
809,passive,Loc1,Cxt2,notest,young,control,78,3,1,7.83E+02,4.95E+02,4.96E+02,4.95E+02,4.95E+02,0,0,0,0,0,9,90,0,1,0
809,passive,Loc1,Cxt1,notest,young,control,67,3,1,3.37E+03,4.48E+02,4.48E+02,4.48E+02,4.48E+02,0,0,0,0,0,10,90,0,1,0
809,passive,Loc1,Cxt2,notest,young,control,68,4,1,8.00E+02,9.07E+01,9.14E+01,9.08E+01,9.07E+01,0,0,0,0,0,9,90,1,1,1
809,passive,LocN,Cxt1,notest,young,control,44,4,3,5.50E+02,1.45E+02,1.45E+02,1.44E+02,1.45E+02,0,0,0,0,0,10,90,0,1,1
809,passive,LocN,Cxt2,notest,young,control,35,4,3,2.18E+03,9.03E+01,9.04E+01,8.95E+01,9.03E+01,0,0,0,0,0,9,90,1,1,1
809,passive,LocN,Cxt1,notest,young,control,91,4,3,1.42E+03,9.01E+01,8.95E+01,8.90E+01,9.01E+01,0,0,0,0,0,10,90,1,1,1
809,passive,Loc2,Cxt1,notest,young,control,32,4,2,7.17E+02,2.17E+02,2.17E+02,2.17E+02,2.17E+02,0,0,0,0,0,10,90,0,1,0
809,passive,Loc1,Cxt1,notest,young,control,52,4,1,9.00E+02,1.14E+02,1.15E+02,1.14E+02,1.14E+02,0,0,0,0,0,10,90,1,1,1
809,passive,LocN,Cxt1,notest,young,control,21,4,3,1.88E+03,3.71E+02,3.72E+02,3.72E+02,3.71E+02,0,0,0,0,0,10,90,0,1,0
809,passive,Loc1,Cxt1,notest,young,control,63,4,1,4.33E+02,9.09E+01,9.10E+01,9.04E+01,9.09E+01,0,0,0,0,0,10,90,1,1,1
809,passive,Loc1,Cxt2,notest,young,control,3,4,1,7.50E+02,1.24E+02,1.24E+02,1.24E+02,8.91E+01,0,0,0,0,0,9,90,0,1,1
809,passive,Loc1,Cxt2,notest,young,control,75,4,1,6.67E+02,3.30E+02,3.30E+02,3.29E+02,3.30E+02,0,0,0,0,0,9,90,0,1,0
809,passive,Loc2,Cxt1,notest,young,control,79,4,2,9.33E+02,1.07E+02,1.06E+02,1.07E+02,1.07E+02,0,0,0,0,0,10,90,1,1,1
809,passive,Loc1,Cxt2,notest,young,control,49,4,1,1.52E+03,9.17E+01,9.20E+01,9.27E+01,8.96E+01,0,0,0,0,0,9,90,1,1,1
809,passive,LocN,Cxt2,notest,young,control,45,4,3,6.33E+02,1.51E+02,1.50E+02,1.51E+02,1.51E+02,0,0,0,0,0,9,90,0,1,1
809,passive,Loc2,Cxt1,notest,young,control,15,4,2,5.02E+03,1.82E+02,1.82E+02,1.82E+02,1.82E+02,0,0,0,0,0,10,90,0,1,0
809,passive,LocN,Cxt2,notest,young,control,9,4,3,8.67E+02,1.21E+02,1.20E+02,1.21E+02,1.21E+02,0,0,0,0,0,9,90,1,1,1
809,passive,LocN,Cxt2,notest,young,control,62,4,3,8.83E+02,9.05E+01,9.12E+01,9.05E+01,9.05E+01,0,0,0,0,0,9,90,1,1,1
809,passive,Loc2,Cxt2,notest,young,control,57,4,2,1.03E+03,1.80E+02,1.80E+02,1.80E+02,1.80E+02,0,0,0,0,0,9,90,0,1,1
809,passive,Loc2,Cxt2,notest,young,control,55,4,2,5.83E+02,3.70E+02,3.69E+02,3.69E+02,3.70E+02,0,0,0,0,0,9,90,0,1,0
809,passive,LocN,Cxt1,notest,young,control,72,4,3,5.67E+02,4.20E+02,4.20E+02,4.20E+02,4.20E+02,0,0,0,0,0,10,90,0,1,0
809,passive,Loc1,Cxt1,notest,young,control,30,4,1,8.17E+02,3.57E+02,3.57E+02,3.57E+02,3.57E+02,0,0,0,0,0,10,90,0,1,0
809,passive,Loc2,Cxt2,notest,young,control,28,4,2,7.00E+02,2.84E+02,2.84E+02,2.84E+02,2.84E+02,0,0,0,0,0,9,90,0,1,0
809,passive,Loc1,Cxt1,notest,young,control,73,4,1,1.27E+03,90,9.00E+01,9.00E+01,90,0,0,0,0,0,10,90,1,1,1
809,passive,LocN,Cxt1,notest,young,control,92,4,3,6.17E+02,1.09E+02,1.09E+02,1.10E+02,8.99E+01,0,0,0,0,0,10,90,1,1,1
809,passive,Loc1,Cxt2,notest,young,control,86,4,1,8.00E+02,4.30E+02,4.29E+02,4.30E+02,4.30E+02,0,0,0,0,0,9,90,0,1,0
809,active,Loc2,Cxt1,Cxt0,young,control,81,1,2,7.17E+02,1.05E+02,1.06E+02,1.06E+02,2.97E+01,8.10E+01,5.51E+01,1.12E+02,10,2.97E+03,10,90,99,0,1
809,active,Loc1,Cxt1,Cxt0,young,control,51,1,1,7.17E+02,1.05E+02,1.05E+02,1.05E+02,7.77E+01,7.75E+01,2.33E+01,8.49E+01,10,1.95E+03,10,90,99,0,1
809,active,Loc2,Cxt2,Cxt0,young,control,76,1,2,6.00E+02,9.43E+01,9.35E+01,9.35E+01,1.22E+01,1.22E+02,1.15E+02,7.71E+01,10,2.52E+03,9,90,99,0,1
809,active,LocN,Cxt2,Cxt0,young,control,70,1,3,8.83E+02,1.29E+02,1.30E+02,1.29E+02,7.13E+01,1.34E+02,7.18E+01,6.40E+00,10,1.95E+03,9,90,99,0,1
809,active,Loc2,Cxt2,Cxt1,young,control,36,1,2,1.63E+03,1.34E+02,1.35E+02,1.34E+02,7.41E+01,182,1.84E+02,8.70E+01,7,2.05E+03,9,90,99,0,1
809,active,Loc2,Cxt1,Cxt0,young,control,96,1,2,9.17E+02,1.21E+02,1.21E+02,1.21E+02,3.31E+01,6.96E+01,4.53E+01,122,10,1.27E+03,10,90,99,0,1
809,active,Loc1,Cxt1,Cxt1,young,control,50,1,1,1.25E+03,9.08E+01,9.01E+01,9.13E+01,6.31E+01,8.02E+01,1.35E+02,1.70E+02,7,1.43E+03,10,90,99,0,1
809,active,Loc1,Cxt2,Cxt0,young,control,71,1,1,9.33E+02,1.26E+02,1.26E+02,1.26E+02,4.34E+01,4.10E+01,6.89E+01,1.10E+02,10,1.18E+03,9,90,99,0,1
809,active,LocN,Cxt2,Cxt0,young,control,14,1,3,1.25E+03,1.02E+02,1.01E+02,1.01E+02,8.95E+01,8.38E+01,8.27E+01,6.84E+01,10,2.50E+03,9,90,99,0,1
809,active,Loc1,Cxt1,Cxt1,young,control,93,2,1,1.88E+03,9.51E+01,9.48E+01,9.49E+01,2.24E+01,7.06E+01,4.84E+01,6.93E+01,8,1.33E+03,10,90,99,0,1
809,active,Loc1,Cxt2,Cxt1,young,control,53,2,1,9.83E+02,1.45E+02,1.44E+02,1.45E+02,1.44E+01,5.10E+00,1.33E+01,1.40E+02,8,3.48E+03,9,90,99,0,1
809,active,Loc1,Cxt1,Cxt0,young,control,43,2,1,1.63E+03,1.07E+02,1.06E+02,1.06E+02,4.03E+01,1.94E+02,1.96E+02,1.43E+02,5,1.40E+03,10,90,99,0,1
809,active,LocN,Cxt2,Cxt1,young,control,46,2,3,9.83E+02,1.01E+02,1.00E+02,9.98E+01,3.20E+01,2.40E+02,2.59E+02,1.40E+02,8,1.82E+03,9,90,99,0,1
809,active,Loc2,Cxt1,Cxt0,young,control,17,2,2,4.83E+02,1.20E+02,1.19E+02,1.19E+02,2.51E+01,8.06E+01,7.75E+01,4.89E+01,5,2.77E+03,10,90,99,0,1
809,active,Loc2,Cxt2,Cxt1,young,control,12,2,2,2.48E+03,9.71E+01,9.79E+01,9.79E+01,2.63E+01,5.31E+01,5.46E+01,7.74E+01,8,3.08E+03,9,90,99,0,1
809,active,Loc2,Cxt2,Cxt0,young,control,39,2,2,3.37E+03,9.26E+01,9.18E+01,9.15E+01,7.62E+01,3.36E+02,2.68E+02,2.95E+02,5,4.03E+03,9,90,99,0,1
809,active,LocN,Cxt1,Cxt1,young,control,23,2,3,6.83E+02,1.00E+02,1.01E+02,1.01E+02,5.02E+01,5.57E+01,1.02E+02,76,8,3.63E+03,10,90,99,0,1
809,active,LocN,Cxt2,Cxt0,young,control,59,2,3,3.73E+03,1.17E+02,1.17E+02,1.17E+02,7.05E+01,1.40E+02,7.76E+01,3.28E+01,5,1.68E+03,9,90,99,0,1
810,active,LocN,Cxt2,Cxt1,young,control,3,1,3,6.33E+02,1.08E+02,1.07E+02,1.07E+02,1.08E+02,1.05E+02,3.32E+01,1.33E+02,7,1.85E+03,9,90,1,1,1
810,active,Loc1,Cxt1,Cxt1,young,control,56,1,1,9.17E+02,1.54E+02,1.54E+02,1.54E+02,1.54E+02,5.55E+01,9.88E+01,1.30E+02,7,6.68E+03,10,90,0,1,1
810,active,Loc1,Cxt2,Cxt1,young,control,4,1,1,8.33E+02,1.47E+02,1.48E+02,1.47E+02,1.47E+02,1.67E+02,7.26E+01,2.14E+02,7,6.60E+03,9,90,1,1,1
810,active,Loc1,Cxt2,Cxt0,young,control,27,1,1,7.17E+02,1.60E+02,1.60E+02,1.59E+02,1.60E+02,9.44E+01,7.13E+01,1.60E+02,8,2.15E+03,9,90,0,1,1
810,active,Loc2,Cxt1,Cxt1,young,control,43,1,2,7.67E+02,3.09E+02,3.08E+02,3.09E+02,3.09E+02,2.76E+02,4.52E+01,2.66E+02,7,1.38E+03,10,90,0,1,0
810,active,Loc2,Cxt2,Cxt1,young,control,42,1,2,5.17E+02,1.36E+02,1.36E+02,1.36E+02,1.36E+02,1.76E+02,4.03E+01,1.58E+02,7,2.65E+03,9,90,1,1,1
810,active,Loc2,Cxt1,Cxt1,young,control,44,1,2,7.33E+02,5.04E+02,5.03E+02,5.03E+02,5.04E+02,4.90E+02,3.89E+01,4.64E+02,7,3.78E+03,10,90,0,1,0
810,active,Loc2,Cxt1,Cxt0,young,control,58,1,2,5.50E+02,2.08E+02,2.08E+02,2.07E+02,2.08E+02,2.46E+02,3.86E+01,2.35E+02,8,1.65E+03,10,90,0,1,0
810,active,Loc2,Cxt1,Cxt1,young,control,91,1,2,6.00E+02,102,1.02E+02,1.02E+02,102,5.04E+01,7.80E+01,5.38E+01,7,1.88E+03,10,90,1,1,1
810,active,Loc2,Cxt1,Cxt0,young,control,38,1,2,5.67E+02,1.20E+02,1.19E+02,1.19E+02,1.20E+02,1.61E+02,6.55E+01,1.02E+02,8,1.90E+03,10,90,1,1,1
810,active,Loc1,Cxt2,Cxt1,young,control,72,1,1,5.33E+02,2.28E+02,2.29E+02,2.29E+02,2.28E+02,1.74E+02,9.78E+01,2.72E+02,7,3.58E+03,9,90,0,1,0
810,active,Loc2,Cxt1,Cxt1,young,control,61,1,2,5.50E+02,1.37E+02,1.37E+02,1.36E+02,1.37E+02,1.65E+02,2.84E+01,1.51E+02,7,1.75E+03,10,90,1,1,1
810,active,Loc2,Cxt2,Cxt0,young,control,22,1,2,5.83E+02,4.75E+02,4.75E+02,4.76E+02,4.75E+02,4.60E+02,4.81E+01,4.29E+02,8,4.27E+03,9,90,0,1,0
810,active,LocN,Cxt2,Cxt0,young,control,84,1,3,4.82E+03,1.03E+02,1.03E+02,1.03E+02,1.03E+02,1.20E+02,2.91E+01,9.10E+01,8,6.35E+03,9,90,1,1,1
810,active,Loc2,Cxt2,Cxt0,young,control,41,3,2,5.67E+02,2.74E+02,2.75E+02,2.75E+02,2.74E+02,3.24E+02,5.58E+01,2.82E+02,4,1.60E+03,9,90,0,1,0
810,active,Loc1,Cxt1,Cxt0,young,control,16,3,1,5.68E+03,2.10E+02,2.10E+02,2.10E+02,2.10E+02,1.84E+02,3.04E+01,1.85E+02,4,2.22E+03,10,90,0,1,0
810,active,Loc1,Cxt1,Cxt0,young,control,23,3,1,5.00E+02,4.72E+02,4.72E+02,4.73E+02,4.72E+02,5.11E+02,8.52E+01,5.58E+02,4,4.60E+03,10,90,0,1,0
810,active,Loc2,Cxt2,Cxt1,young,control,39,3,2,1.27E+03,9.18E+01,9.17E+01,9.21E+01,9.18E+01,9.74E+01,7.58E+01,2.24E+01,3,1.72E+03,9,90,1,1,1
810,active,Loc1,Cxt2,Cxt1,young,control,9,3,1,6.00E+02,1.40E+02,1.39E+02,1.39E+02,1.40E+02,1.42E+02,4.65E+01,9.84E+01,3,2.13E+03,9,90,1,1,1
810,active,Loc1,Cxt2,Cxt0,young,control,46,3,1,6.17E+02,1.35E+02,1.35E+02,136,1.35E+02,7.43E+01,1.01E+02,6.51E+01,4,1.93E+03,9,90,1,1,1
810,active,Loc1,Cxt1,Cxt1,young,control,34,3,1,5.33E+02,1.65E+02,1.66E+02,1.66E+02,1.65E+02,2.34E+02,7.05E+01,1.99E+02,3,2.08E+03,10,90,0,1,1
810,active,Loc2,Cxt1,Cxt1,young,control,45,3,2,4.67E+02,1.09E+02,1.09E+02,1.08E+02,1.09E+02,5.40E+01,7.48E+01,6.14E+01,3,2.50E+03,10,90,1,1,1
810,active,Loc1,Cxt1,Cxt0,young,control,21,3,1,6.00E+02,1.32E+02,1.32E+02,1.32E+02,1.32E+02,3.89E+01,1.67E+02,1.67E+02,4,1.52E+03,10,90,1,1,1
810,active,Loc1,Cxt2,Cxt0,young,control,66,3,1,8.67E+02,2.05E+02,2.04E+02,2.04E+02,2.05E+02,1.08E+02,9.78E+01,1.84E+02,4,1.68E+03,9,90,0,1,0
810,active,LocN,Cxt2,Cxt0,young,control,73,3,3,2.63E+03,4.84E+02,4.83E+02,4.83E+02,4.84E+02,3.66E+02,4.25E+02,1.18E+02,4,3.03E+03,9,90,0,1,0
810,active,Loc2,Cxt1,Cxt0,young,control,51,3,2,7.33E+02,1.45E+02,1.45E+02,1.45E+02,1.45E+02,1.25E+02,30,1.54E+02,4,1.80E+03,10,90,1,1,1
810,passive,Loc1,Cxt2,notest,young,control,8,2,1,7.17E+02,1.60E+02,1.60E+02,1.60E+02,1.60E+02,0,0,0,0,0,9,90,0,1,1
810,passive,Loc2,Cxt1,notest,young,control,13,2,2,5.00E+02,1.02E+02,1.02E+02,1.02E+02,1.02E+02,0,0,0,0,0,10,90,1,1,1
810,passive,Loc1,Cxt1,notest,young,control,5,2,1,5.50E+02,9.08E+01,9.11E+01,9.00E+01,9.08E+01,0,0,0,0,0,10,90,1,1,1
810,passive,Loc1,Cxt1,notest,young,control,71,2,1,5.50E+02,2.08E+02,2.07E+02,2.07E+02,2.08E+02,0,0,0,0,0,10,90,0,1,0
810,passive,Loc2,Cxt2,notest,young,control,11,2,2,5.17E+02,9.03E+01,8.99E+01,8.99E+01,9.03E+01,0,0,0,0,0,9,90,1,1,1
810,passive,Loc2,Cxt1,notest,young,control,28,2,2,7.67E+02,2.28E+02,2.27E+02,2.27E+02,2.28E+02,0,0,0,0,0,10,90,0,1,0
810,passive,Loc2,Cxt1,notest,young,control,30,2,2,4.67E+02,1.28E+02,1.28E+02,1.28E+02,8.97E+01,0,0,0,0,0,10,90,0,1,1
810,passive,Loc1,Cxt2,notest,young,control,48,2,1,4.67E+02,1.47E+02,1.47E+02,1.48E+02,1.47E+02,0,0,0,0,0,9,90,0,1,1
810,passive,LocN,Cxt2,notest,young,control,19,2,3,2.50E+03,1.01E+02,1.01E+02,1.01E+02,9.00E+01,0,0,0,0,0,9,90,1,1,1
810,passive,LocN,Cxt1,notest,young,control,50,2,3,5.83E+02,9.04E+01,9.08E+01,8.99E+01,9.04E+01,0,0,0,0,0,10,90,1,1,1
810,passive,LocN,Cxt1,notest,young,control,1,2,3,4.33E+02,1.19E+02,1.18E+02,1.18E+02,1.19E+02,0,0,0,0,0,10,90,1,1,1
